ID,Submit Year,Start Year,Title,Description,Institution,Investigators,Discipline
LP0883041,2007,2008,"Population Ageing, Health Status and Health Outlays: Assessing Impacts and Policy Options During the Next 40 Years","Population ageing has been identified by the Commonwealth as Australia's biggest economic challenge in the coming decades. This project will create a sophisticated model of health and morbidity status, tracking simulated individuals through their 'lives' for each of the next 40 years. It will predict their health and morbidity status during each of those years, their likely usage of health services and the cost to government of providing those services. The project will enhance the suite of microsimulation models being constructed to help guide the Commonwealth (and Australia) through the policy reforms and structural changes that population ageing will require.",University of Canberra,Prof AM Harding; A/Prof LJ Brown,ACT
LP0883232,2007,2008,Who Am I? The archive as central to quality practice for current and past care leavers (Forgotten Australians),"This innovative, interdisciplinary project, engages archivists, historians, social workers and past and present care leavers in an investigation that places the archive at the centre of practice. The project, utilising digital archiving and record keeping technologies will assist a consortium of 13 community services organisations and government to facilitate the process of identity-formation for care leavers. Its double lens responds to the recommendations of The Forgotten Australians' Report by looking both 'backwards' and 'forwards': building a 'contextual archive' that interconnects current records, archives and publications; and through identifying improved strategies for current and future recordkeeping.  ",The University of Melbourne,Prof CF Humphreys; Prof SL Swain; Mr GJ McCarthy; Dr AJ Brown-May; Ms C Clare; Mrs M Bamblett; Ms C Asquini,Vic
LP0883233,2007,2008,"Improving maternal and child health care for women experiencing violence: collaborative development, implementation and effectiveness of a good practice model","Intimate partner violence (IPV) is a significant risk in early motherhood. This project aims to enhance the universal maternal and child health (MCH) services' capacity to improve the safety and support offered to women experiencing IPV and their children. Building on existing trusted relationships and in collaboration with eight MCH teams and family violence services; this project will develop, implement and evaluate  a new evidence-based IPV MCH nursing model of best practice. If effective, this model will have the potential to improve women's, infants' and nurses' own safety, contribute to international IPV nursing scholarship and be promoted nationally and internationally. ",La Trobe University,Dr AJ Taft; Dr RE Small; Prof CF Humphreys; A/Prof KL Hegarty; Prof J Lumley,Vic
LP0883237,2007,2008,Improving Employment Outcomes in Early Psychosis: Social and Economic Benefits of Early Intervention. ,"This study aims to examine the employment, economic and social outcomes of an employment intervention for people with first-episode psychosis. This project emulates the aims of ORYGEN Research Centre- to find better ways to reduce the impact of mental disorder. There is a lack of effective support to assist people with mental illness to find work. Existing support is separate from health and rehabilitative interventions and is not targeted to early stages of illness. The expected outcomes are that the intervention will lead to more employment and greater social inclusion. The intervention will be cheaper-per-outcome than current employment assistance arrangements.",The University of Melbourne,Dr E Killackey; Prof HJ Jackson; Dr R Scutella; Dr Y Tseng; Prof JI Borland,Vic
LP0883244,2007,2008,Advancement of Vacuum Pressure Application via Prefabricated Vertical Drains for Stabilising Soft Ground,"Soft and yielding coastal clays often hamper the development of infrastructure such as commercial buildings and transportation embankments. The use of prefabricated vertical drains (PVD) with vacuum pressure can ensure sufficient pre-compression of soft clays before construction by rapid pore pressure dissipation, increasing soil strength and minimising post-construction deformation. The main aim is to understand the intricate mechanics of PVD-vacuum systems to minimise consolidation time and eliminate excessive soil settlement and lateral movement. The outcome will be reduced construction and maintenance costs. Also, laboratory and field studies utilising computer modelling will result in improved design concepts and guidelines.",University of Wollongong,Prof BN Indraratna; Dr C Rujikiatkamjorn; Mr HG Buys; Mr VC Wijeyakulasuriya; Dr R Kelly; Mr GW McIntosh; Prof S Leroueil; Dr J Chu,NSW
LP0883246,2007,2008,Australia's Nuclear Choices,"This project is an inaugural attempt to explain how Australia can reconcile its non-proliferation commitments with its uranium export interests in the context of a weakened international non-proliferation regime and a bullish world uranium market. It explores the interdependent consequences of contemporary developments in the nuclear energy market, the non-proliferation regime and trends in nuclear proliferation and their implications for Australia's strategic posture, role in the non-proliferation regime and position as a supplier of uranium. The resulting book, articles and workshops will contribute to better understandings of how Australia's security and prosperity will be affected by global nuclear developments.",Griffith University,Prof MS Wesley; Dr AK O'Neil; Dr R Ayson; Ms M Letts; Dr ME Clarke,Qld
LP0883260,2007,2008,"Activating states: transforming the delivery of 'welfare to work' services to the long-term unemployed in Australia, Great Britain and the Netherlands","The frontline delivery of welfare-to-work services for the unemployed has changed significantly over the past ten years in response to structural and ideological pressures. Using benchmark data collected ten years ago, this research aims to analyse whether and how the activation of welfare clients has changed these public services, perhaps creating a more market-style approach. This will provide the industry partners, Jobs Australia and National Employment Services Association, with a means to assess the components of the new target and market-driven systems in Australia, Britain and the Netherlands and to compare different tools for managing both clients and frontline staff. ",The University of Melbourne,Prof M Considine; A/Prof JM Lewis,Vic
LP0883262,2007,2008,Establishing In-Depth Understanding of Molecular Degradation Processes in Acrylic Based Polymer Coil-Coatings for Domestic Roofing Applications,The project will pave the way for the next generation of durable roof coatings for tropical Australian climates. BlueScope Steel is poised to introduce within a few years a next generation durable steel coating for roofing applications on the basis of polyacrylates produced in an environmentally safe fashion in aqueous solutions. Analysis of polymer degradation via high resolution mass spectrometry - which was pioneered by the CI and BlueScope Steel - will be applied to systematically assess the molecular degradation behaviour of acrylic coil coatings and to establish methods that ensure their durability. The project fuses the scientific study of the structural change of polymers under extreme conditions with coil coatings innovation. ,The University of New South Wales,Prof C Barner-Kowollik; Dr PJ Barker,NSW
LP0883265,2007,2008,Examining healthcare professionals' communication across the surgical pathway to improve patient safety ,"Communication failures between healthcare professionals contribute significantly to clinical errors and adverse events. Working with Eastern Health, the aim of this study is to explore healthcare professionals' communication across the pathway that patients follow when admitted to hospital for surgery. It will lead to new knowledge about the nature and effect of communication failures, and how healthcare professionals go about bridging gaps in communication across the surgical pathway. The outcome of this study will be: the development of strategies for improved communication in relation to surgical episodes, with a focus on reducing hospital-based injury and serious, surgical adverse events.",The University of Melbourne,A/Prof E Manias; Dr RG Riley,Vic
LP0883273,2007,2008,Enhancement of Novel Flower Colours,"The value of the global floricultural industry is estimated at between $US 100-150 billion, but the production of new, marketable flower colours by traditional breeding is limited by the natural variation of colours present in a species. The colouration of many flowers is dependant on the internal pH of the vacuole that stores the coloured pigments in petal cells. In collaboration with the world's leading molecular breeder of cutflowers Florigene, this project will identify genes that regulate the pH of the vacuole, and produce carnation flowers with novel colours that are in high demand. This project will expand the understanding of flower colour and train the next generation of Australian scientists in a commercial research environment.",La Trobe University,Dr AR Gendall; Prof RW Parish; Dr JG Mason,Vic
LP0883282,2007,2008,High performance conductive mesoporous carbon electrodes: a low energy desalination alternative,"Research on developing an economical, efficient alternative desalination technology is vital for the sustainable future of clean water supplies in Australia. The overwhelming majority of desalination technology uses membranes, and although recent advancements have reduced the cost of membranes, its operation still requires high-energy and a great deal of maintenance.  An alternative technology, electrosorption, uses porous carbon electrodes and operates at low voltage, and is therefore a low energy-demand process. This project's aim is to optimise the performance of electrosorption desalination. The project outcome will be the production of superior electrode materials with optimised pore structure, morphology and wall conductivity.",Victoria University,A/Prof LY Zou; Dr GE Morris; Prof Dr H Song; Mr JT Martin,Vic
LP0883287,2007,2008,An Integrated Assessment of the Impacts of Climate Change on Victorian Alpine Ecosystems: Detecting and Managing Ecological Change ,"Most of Australia's alpine ecosystems are within protected areas, but knowledge and tools are needed to manage these areas in the face of climate change. Our project uses novel experiments from vegetation ecology, soil ecology and ecological genetics to detect and evaluate the ecological consequences of climate change for plant biodiversity and ecological function in the Victorian Alps. We will use passive warming chambers to measure the way alpine plants, microinvertebrates and soil processes are likely to respond to warming. We will also assess the interaction between warming effects and fire, and evaluate the evolutionary potential of plants and animals. ",The University of Melbourne,Prof AA Hoffmann; A/Prof C Tang; Dr RJ Williams; Dr IM Mansergh,Vic
LP0883288,2007,2008,"Satellite-Based Radio Occultation for Atmospheric Sounding, Weather Forecasting and Climate Monitoring in the Australian Region","This project will investigate an innovative approach for global profiling of temperature, pressure and humidity from Earth's surface to the stratosphere by employing a satellite-based radio occultation technique. This technique is promising as it is able to map the detailed refractivity profile and the structure of Earth's atmosphere inexpensively with a fine vertical resolution and high spatio-temporal sampling density. The outcome of this project will be a new methodology for testing and improving regional numerical weather prediction and global climate models in the Australian Region, which will considerably advance our knowledge of atmospheric physics and climate change processes.",RMIT University,A/Prof K Zhang; Dr F Wu; Prof C Rizos; Dr S Lim; Prof J Le Marshall; Dr A Rea; Dr Y Kuleshov,Vic
LP0883290,2007,2008,Improved Management of Australian Port Infrastructure by Development of Predictive Ageing Simulation,"Sustainability of Australia's extensive maritime infrastructure is impaired by steel corrosion, causing ongoing rehabilitation and reduced service life. Based on data gathered from Australian ports, a life-cycle prediction tool for asset managers will be developed, simulating durability and incorporating geographical location, structure type, composition, and maintenance levels. The modelling has not been undertaken on Australian port assets, whereas international models reflect very different infrastructure and exposures and are based on simpler 2D conditions that do not simulate actual deterioration. The three-dimensional (3D) modelling and graphics will be unique worldwide and provide decision support for construction and maintenance.",Monash University,Dr FG Collins; Dr TC Molyneaux; Dr N Birbilis; Dr DW Law; Dr F Blin; Dr M Berndt,Vic
LP0883291,2007,2008,Geo-placed Knowledge: developing a methodology for provisioning stakeholders in natural environments management with integrated media tools,"Australian parks management organisations hold extensive information sets and materials relating to  national parks.  The information is stored as texts, diagrams, reports, photographs and maps.  This project seeks to determine the methodologies required for using the overarching concept of a geo-knowledge tool to enable integrated information access.  It will also evaluate the appropriateness of this tool for the provision of geo-specific information as a shared resource that can be used as a collaborative decision-making tool.  Finally, 'rules' for the design, building, delivery and 'best use' of such a system will be developed, evaluated and refined.",RMIT University,Prof WE Cartwright; A/Prof CA Arrowsmith; Dr LK Vaughan; Dr BJ Morris,Vic
LP0883292,2007,2008,Application of ultra-high stability cryogenic sapphire oscillators to Very Long Baseline Interferometry,"This project aims to develop a compact transportable commercial version of the state-of-the-art liquid-helium-cooled cryogenic sapphire oscillator (CSO) and adapt it for use as a reference oscillator for current and future radio-astronomy, particular VLBI where signal timing is crucial.  This has the potential to improve the image quality derived from these deep space observations, in cases where extremely high dynamic range imaging is required, for example for the SKA. Success of the project will also be important for other precision metrology applications such as deep space tracking, atomic clock technology and high precision frequency metrology.",The University of Western Australia,A/Prof JG Hartnett; Prof SJ Tingay; Mr JH Searls; A/Prof EN Ivanov; Prof ME Tobar; Dr GI Moore; Dr A Tzioumis,WA
LP0883295,2007,2008,Applying Human Rights Legislation In Closed Environments: A Strategic Framework For Managing Compliance ,"Treatment of those deprived of liberty reflects a society's commitment to the universality of human rights. This project examines settings where security and safety of the community and of individuals are traditionally of primary importance, but where the potential risk of human rights abuses is high. Human rights principles are now being embodied in comprehensive domestic obligations in Australia, and this project is a timely examination of the implementation of human rights in closed environments. The project will contribute practical strategies for addressing human rights obligations and will stimulate debate on balancing human rights with security and safety considerations.",Monash University,Dr BG Naylor; Prof A Freiberg; Dr JF Debeljak; Dr I Dussuyer; Dr SD Thomas,Vic
LP0883296,2007,2008,"Integrated assessment of climate change, climate input errors and land-use change on soil-moisture and carbon-balance in a catchment simulation framework","This project aims to develop tools for assessing the impact of climate change, errors in climate inputs, and land-use change on soil moisture and carbon balance in a catchment. Existing methods for simulating such changes are constrained by computational and data limitations. Additionally, changing accuracy of observed rainfall data leads to biased catchment simulation models, resulting in greater biases in simulated runoff and soil moisture for future climates. This project is listed under ARC's Research Priority 1: 'An Environmentally Sustainable Australia', with specific goals 'Water - A Critical Resource', 'Sustainable use of Australia's biodiversity' and 'Responding to climate change and variability'.",The University of New South Wales,Dr A Sharma; Prof AJ Pitman; Dr NK Tuteja,NSW
LP0883300,2007,2008,From Milk to Curd: Molecular Assembly and Microstructure in Complex Dairy Products,"This study will use advanced microscopy and rheology to provide scientific insights into the microstructure of dairy ingredients, such as cheese curd and yoghurt. Results will then be related to commercial product texture and sensory qualities.  It will link breakthrough science to process parameters used on a factory scale, developing vitally important engineering methods to predict and control the functional properties of dairy ingredients.  The project will enable Australian manufacturers to produce advanced dairy products with enhanced product consistency, novel physical characteristics and new functional ingredients.  These advances will assist the dairy industry in rural and regional Australia.",The University of Melbourne,Dr SL Gras; Dr RR Dagastine; A/Prof SE Kentish; Dr MA Auty,Vic
LP0883306,2007,2008,"A mineral systems analysis of Australia's largest gold producing deposit: Sunrise Dam Gold Mine, Western Australia","Sunrise Dam Gold mine is currently Australia's largest gold producer. This extraordinary deposit contains at least 10 M oz of gold, and was formed by hydrothermal fluids in the late Archean. Many aspects of Sunrise Dam are similar to other large and smaller deposits in the region, posing the question of what features or combination of features caused this exceptional metal concentration. The aim of this proposal is to answer this question by a complete mineral systems analysis of deformation and fluid systematics, using state-of-the-art petrographic, fluid inclusion, and structural analysis, and numerical modelling of the deposit.",James Cook University,Dr TG Blenkinsop; Prof NH Oliver; Dr J Miller; Mr MJ Nugus; Mr J Biggam,Qld
LP0883309,2007,2008,The twentieth century in paint ,"This project examines the introduction of new media, pigments, dyes and additivies that led to revolutionary art practices in the 20th century in Australia and Southeast Asia-Pacific. It explores how the use of these materials impacts on paint handling, performance and permanence. This resarch will inform the preservation of modern art, and fill critical gaps in our understanding of the effect of diverse climates on artworks. Utilising expertise and collections in ten public institutuions and four universities across four continents this project provides fundamental information for questions relating to conservation, curatorial practice and paint manufacture. ",The University of Melbourne,A/Prof RJ Sloggett; Ms NA Tse; Prof CH Schiesser; Dr SP Best; Prof J Drennan; Prof JL Hunter; Dr TJ Learner; Mr A Durham; Ms Z Anuar,Vic
LP0883312,2007,2008,Tailoring the microwave dielectric properties of promising electroceramics for use in wireless telecommunication components and devices,"This project aims to develop high performance microwave (MW) dielectric materials suitable for use in specific commercial MW components and devices in conjunction with the Australian company Microwave and Materials Designs. A systematic study of the interaction between composition, structure and MW dielectric properties of two specific families of promising electroceramics will be carried out. Based on the results initially achieved, optimization of the fabrication process and fabrication properties of the most promising microwave electroceramic will then be carried out. The ultimate goal is to provide appropriate microwave materials to enable the development of commercial MW components and devices.",The Australian National University,Dr Y Liu; Prof RL Withers; Dr JC Barry; Dr T Yamashita; Dr RR Taylor,ACT
LP0883314,2007,2008,Australian native plant species as models for understanding the regulation and roles of betalain pigment synthesis,"Colours of most plant tissues usually result from chlorophyll, anthocyanin and carotenoid pigments. Brilliant colours can also result from betalains. Little is known about regulation of betalain biosynthesis and their functional roles. We will utilise two novel ornamental Australian native plant species, Calandrinia and Ptilotus, for understanding betalain pigments in flowers and foliage. Project outcomes will include new knowledge of: betalain biosynthesis, the role that betalains play in ameliorating abiotic and biotic stress, betalains for potential use as natural food colourants, and genes for future manipulation of plant colour. Collectively, this knowledge will facilitate commercialization of novel ornamental cultivars.",The University of Queensland,Dr DK Harrison; Prof DC Joyce; Dr KM Davies,Qld
LP0883315,2007,2008,Assimilation of architectural and services design in early design modelling,"Decisions made in the earliest stage of architectural design have the greatest impact on the construction and lifecycle cost and environmental footprint of buildings. Yet one of the largest contributors to cost, complexity and environmental impact, the building services, are rarely considered in detail at this crucial stage. This research proposal aims to develop new ways of integrating service design in information rich architectural design modelling to link the two in the early design stage when the whole building design is still at its most volatile. This will create new and extensible knowledge about decision support in integrated early design.",Queensland University of Technology,Prof JH Frazer; Prof MC Burry; Prof RM Drogemuller; Ms JR Burry,Qld
LP0883320,2007,2008,Developing culturally-fair assessment practices to achieve greater equity and success for Indigenous students.,International comparative analyses of student achievement data indicate that Australia is high in quality but low in equity.  Queensland students fall below others with Indigenous students scoring the lowest.  This study aims to develop culturally-fair assessment resources and practices to engage Indigenous students so that they learn to succeed.  The project will significantly advance theory about: 1) properties of teacher-constructed assessment tasks that are more culturally-fair 2) more equitable pedagogic and assessment practices 3) how to build teachers' assessment capacity that attends to equity concerns.  The expected outcomes are: 1) culturally-fair assessment tasks and 2) improved teaching and assessment practices. ,Queensland University of Technology,Prof V Klenowski; Dr S Tobias; Dr K Martin; Ms TG Gertz; Ms EB de Vries,Qld
LP0883330,2007,2008,Implementation and evaluation of a comprehensive sun protection program for adolescents,"The overall aim of this project is to increase the scope and frequency of sun protective behaviours by adolescents such that their overall risk of developing sun-related skin cancers is significantly reduced. This project is an extensive and thoroughly evaluated social marketing program targeting a recognised difficult-to-change target group with high levels of risky behaviour across a range of health areas, informed by theory, research and best-practice evidence. Key to this project is the identification, targeting and development of specific campaign materials aimed at audience segments, and systematically evaluating the impact of the campaign on each of these segments.",University of Wollongong,Prof SC Jones; Prof D Iverson; Dr P Caputi; Dr AG Penman; Ms A Tang; Ms KR Coppa; Mrs JA Goldston,NSW
LP0883333,2007,2008,Silent witness: New analytical approaches to advance and enhance the forensic value of human hair,"Hair is one of the most common forms of evidence found at crime scenes. However, the use of microscopy for hair comparison is a subjective science, extremely dependent on the experience of the hair examiner. The value of this evidence has been questioned in light of the high levels of objectivity associated with DNA profiling. This project will produce a radical new hair examination protocol that draws upon recent advances in technology including composite colour imaging, pigmentation pattern recognition and ancient DNA genotyping.  Together with microscopy, these techniques will be combined to form a comprehensive decision-tree that will bring new levels of objectivity to human hair examination.",University of Canberra,Prof CJ Lennard; Prof A Cooper; Prof CP Roux; Dr J Robertson; Dr DB McNevin; Mr SJ Walsh,ACT
LP0883344,2007,2008,"Multiple perspectives on sexuality and intimacy post-cancer, leading to the development and evaluation of supportive interventions","Sexuality and intimacy are key aspects of quality of life detrimentally affected by cancer, resulting in significant reductions in well-being for people with cancer and their partners. However, health professionals rarely address this important health problem, and little is known about the factors which predict difficulties or re-negotiation of sexuality post-cancer. This study will examine the experience and construction of intimacy and sexuality post-cancer, from the perspective of people with cancer, their partners, and health professionals, and elucidate pathways to difficulty or re-negotiation. Based on these findings, programs of targeted couple interventions will be developed, and evaluated in a randomised controlled trial.",University of Western Sydney,Prof JM Ussher; Dr J Perz; Dr E Gilbert; Ms GM Batt; Dr KJ Sundquist; Mr GV Wain; Dr LT Kirsten; Ms K Hobbs,NSW
LP0883347,2007,2008,Intelligent Security in Urban Spaces,"Addressing National Research Priority 4, we develop breakthrough technologies for urban surveillance, leveraging existing infrastructures and the unique Virtual Observer technology, overcoming the problem of installing static cameras over wide areas.  Addressing critical needs for end-users with the flood of data generated from thousands of buses, we provide unique solutions for critical global security markets. We develop frontier technologies for analysing information from mobile sensors dealing with issues of low resolution, distributed sensing, and constrained storage and computing. These will be deployed in new products by our industry partner (DTI) and trialled by our end-user partners (WA Police and Public Transport Authority).",Curtin University of Technology,Prof S Venkatesh; Dr MM Lazarescu; Dr T Tan; Dr D Pham; Dr W Liu,WA
LP0883359,2007,2008,Smart technologies for people with vision impairment  and blindness,"We seek computational solutions to address fundamental issues for people with vision impairment and blindness, addressing Research Priority 2, Promoting and Maintaining Good Health. First, we build detection tools for the early onset of diabetic retinopathy, enabling the non-specialist health care workforce to diagnose the onset of eye disease and refer appropriately. Second, we construct smart technologies based on multi-modal sensing to provide useful context to the visually impaired. The social significance lies in the extension of functional capacities of blind people, empowering them. The assistive technologies will result in cost savings arising from prevention and mitigation of several risks associated with visual impairment.",Curtin University of Technology,Prof S Venkatesh; Dr DQ Phung; Dr BD Adams; Prof GA West; Prof TL Packer,WA
LP0883371,2007,2008,"Indigenous Entrepreneurship in Victoria, Australia: Reconciling Mainstream Business Practice and Indigenous Community Values","Compared with America and Canada, Australian Indigenous entrepreneurship is in decline. This project aims to address the knowledge gap concerning the relationships between the factors important to the success of entrepreneurial ventures run by Indigenous Australians and the factors important to Indigenous Australian communities. The identified need for an informed debate on Indigenous economic development drives this study where a significant intended outcome will be an analytical theoretical framework to better understand and address the critical elements needed to reconcile modern business practice and Indigenous cultural values.  This will be implemented to inform key state and national policies and programs.",RMIT University,A/Prof AJ McMurray; Prof K Hindle; Dr RJ Inbakaran; Mr B Stevens,Vic
LP0883377,2007,2008,Financing and management of lifetime care for adults with acquired disabilities and high care needs,"By examining the financing and management of lifetime care for adults with acquired disabilities across policy domains and in practice, this study aims to identify effective mechanisms for coordinating appropriate and sustainable lifetime care. The individualised mix of services required by adults with lifelong needs from catastrophic injuries or serious illnesses involves diverse funding sources and multiple sector and service inputs. To this point, there is no overarching mechanism to coordinate unshared financial arrangements and discrete areas of responsibility in provision of care. The proposed project will provide a conceptual and empirical basis for policy development and service delivery-driven solutions. ",The University of Queensland,Dr MM Foster; Dr P Henman; Dr JM Fleming; Dr CF Tilse,Qld
LP0883378,2007,2008,Is retirement village living good for health: Comparing the health of older adults living in retirement villages and the community,"The Australian retirement village industry is growing rapidly in response to the expanding accommodation needs of our ageing population and changing attitudes towards retirement living. This project will examine the health and lifestyle of retirement village residents and individuals living in the general community to assess whether living within an age-congregated purpose-built environment, such as a retirement village, contributes positively to health and well-being and also to identify specific features of the social and built environments within these settings that support health and promote positive health-related behaviors. The data will provide valuable information to the retirement village industry and governments. ",The University of Newcastle,Dr MJ Veysey; Dr PR Lewis; Dr MD Lucock; Dr PD Roach; A/Prof DJ Kennedy,NSW
LP0883380,2007,2008,Second generation biofuels: developing environmentally friendly high-efficiency microalgae for biofuel production,"Our overall aim is to develop competitive solar-powered bioreactor systems based on microalgae, that produce oil (for bio-diesel) and hydrogen, from sea water and carbon dioxide. Micro-algae already offer a commercially viable route to produce oil for bio-diesel production. The specific aim of this project is to develop new microalgal cell lines with significantly improved light conversion efficiencies (improving biofuel yield) and high salt tolerance (to replace fresh water with salt water), and the culture conditions for scale-up. These outcomes will markedly advance the development of high-efficiency 2nd generation bio-diesel and bio-hydrogen production systems. ",The University of Queensland,A/Prof BD Hankamer; Dr PM Schenk; Dr UC Marx; Prof Dr CH Posten; Dr O Kruse,Qld
LP0883389,2007,2008,Combining Community Based Social Marketing and Technological Innovation to Combat Wood-Smoke Pollution in Regional Australia,"Many regional communities in Australia rely on wood burning as the primary source of domestic heating.  Although wood heating has many benefits, it can generate a substantial amount of woodsmoke, which has been linked to various negative health effects.  This project involves comparing the effectiveness of two interventions to reduce household woodsmoke emissions; a behaviour-change program based on the principles of community-based-social-marketing, and a ""technological fix"" requiring little attitudinal or behavioural change on the part of wood-burning households.  The project will provide local governments and other stakeholders with practical information for managing woodsmoke pollution in a cost-effective manner.",The University of New England,Dr DW Hine; Dr J Scott,NSW
LP0883398,2007,2008,Managing Risk with Insurance and Superannuation as Individuals Age,"This research project is focused on longevity and morbidity risk  and their implications for finance and insurance markets. It aims to advance global thinking, methodology and practice in developing and applying stochastic models for longevity with a particular focus on product and market innovations, risk management and supervision and prudential regulation, in Autralia and globally. It will simultaneously research new retirement insurance products and develop new approaches to streamlining prudential regulation. It will integrate economic, actuarial, and statistical frameworks to develop an all-embracing framework which will be acceptable to all major stakeholders in the management of longevity risk.",The University of New South Wales,Prof M Sherris; Prof JR Piggott; A/Prof JR Evans; Dr C Kim; Dr EA Valdez; Prof OS Mitchell; Mr ES Hernaes,NSW
LP0883399,2007,2008,Design Strategy for Cold Roll Formed Products,"Roll forming is characterised by a large number of deformations with often very small strains per pass.  Current roll pass design is largely based on experience with basic analytical and numerical tools.  Greater customer demands for new products  and shorter lead times requires increased virtual engineering at the roll pass design.  There are a number of challenges, particularly in representing the material behaviour due to residual stress gradients and the need to accurately model both low and large strain behaviour.  This work will develop advanced constitutive models and a new finite element formulation validated through extensive laboratory and plant trials.",Deakin University,Prof PD Hodgson; Dr BF Rolfe; Dr C Yang,Vic
LP0883400,2007,2008,Development of a gene delivery system to access neuronal cells,"This project will develop new knowledge on the intracellular pathways that result in optimal gene delivery into cells. The discovery of an efficient gene transfer pathway will have direct relevance for expression systems, which are important in the biotechnology industry. This development will have immediate practical application as a marketable product for cell biological research. We will use this gene delivery system and optimise it for neuronal cell transduction. This will have direct significance for the ability to treat disorders involving mental retardation, which affect at least 2% of our population and result in immense burden to society.",University of South Australia,Prof DA Brooks; Dr EJ Parkinson-Lawrence; Dr R Kakavanos-Plew; A/Prof J Gecz; Dr M Corbett,SA
LP0883403,2007,2008,Development of chaperonin 10-based second generation biopharmaceuticals for treatment of inflammatory diseases.,"The project seeks to develop second generation biopharmaceuticals based on chaperonin 10 (Cpn10), which has been shown to be efficaceous in Phase IIa clinical trials for both rheumatoid arthritis and psoriasis. A series of mutants will be produced based on recent structure determination of Cpn10 and known sequence motifs, and tested in animal models of inflammatory disease including a rat collagen-induced arthritis and inflammatory bowel disease models.  The development of second generation,  Cpn10-based biopharmaceuticals will have applicatons over a wide variety of inflammatory diseases and will establish Cpn10 and Cpn10-based entities as a new class of anti-inflammatory agents.      ",The University of Queensland,A/Prof SM Mahler; Prof MT Smith; Dr BD Wyse; Dr TM Woodruff; Prof PM Curmi; Dr DJ Naylor; Dr RJ Brown,Qld
LP0883416,2007,2008,Sentiment detection from opinion surveys -- the quest for customer and employee satisfaction,"Sentiment detection determines whether discourse is subjective, and if so, its polarity, intensity and usefulness. Automatic sentiment detection is essential for discriminating fact from opinion in information gathering applications, and extracting prevalent opinions about items. We propose to develop computational mechanisms that detect sentiment from texts, and summarize the sentiment expressed in multiple texts. The developed techniques will be applied to textual feedback provided by customers and employees about different aspects of service industries. The implemented computer system will detect the sentiment expressed in this feedback and produce summaries, which will be used to make recommendations for service improvements.",Monash University,Prof I Zukerman; Dr Y Marom,Vic
LP0883417,2007,2008,Scalable Robust Video Surveillance over Constrained Networks,"This proposal aims to develop algorithms and software for a robust video surveillance system that is affordable, easily deployable, scalable, and capable of operating on a variety of inexpensive hardware platforms.  This will be achieved by designing algorithms that automatically optimise the performance of the system by learning about and adapting to the capabilities of the hardware, the orientation and calibration of the cameras, the shape of the network and the operating environment.

",The University of Melbourne,Prof W Moran; Dr DQ Huynh; Dr B La Scala,Vic
LP0883419,2007,2008,Praziquantel: a unique pharmaceutical challenge,"Our target is an inexpensive, enantioselective synthesis of an important drug, praziquantel. The World Health Organisation recommends this is urgently needed in the treatment of one of the world's most serious diseases, schistosomiasis (Bilharzia). Both the chemistry we propose and the way we will conduct the research are novel: we will use an open source methodology as a massive distributed web-based collaboration. The outcome will be a new kilo-scale route to an important drug, optimised by the chemical community as a whole.",The University of Sydney,Dr MH Todd; Dr PL Olliaro,NSW
LP0883427,2007,2008,Cumulative Harm: Reducing child abuse through improved decision-making,Research is proposed to investigate a more effective response to children vulnerable to the cumulative effects of chronic neglect and repeated incidents of abuse.  Many of these children surface within the hospital and health system where the neglect of their health problems may have very serious consequences. New legislation provides an opportunity to leverage attention to this contentious issue of cumulative harm which shifts the focus from incidents of abuse. Research will be undertaken to identify health professionals' understanding of this concept in the context of an enhanced practice development.,The University of Melbourne,Prof CF Humphreys; A/Prof B Jordan; Dr JA Smith; Ms NC Watt,Vic
LP0883429,2007,2008,Patterns of connectivity and hot-spots of recruitment: a basis for prioritising high value coastal rivers. ,"The continued critical need for water by humans is likely to further impact our freshwater environment, particularly many fish species that need to migrate between rivers, estuaries and the sea as part of their life-cycles.  We need to understand the requirements of these fish for spawning and migration.  This project will use innovative approaches of population genetics and otolith (fish ear-bone) microchemistry to identify the locations of important breeding grounds and patterns of movement of individuals between locations.  This knowledge will help society to secure the viability of these fish for current and future generations",Griffith University,Prof JM Hughes; Dr DA Crook; Dr J Marshall,Qld
LP0883437,2007,2008,The Young Learners' Project: Identifying personalised teaching strategies for early literacy in children in preschool and the first year of school,"This collaborative research project identifies effective personalised teaching strategies for enhancing early literacy with children in preschool and the first year of schooling. Employing quantitative and qualitative methods, we will develop child profiles to enable teachers to plan personalised goals for children, and implement differentiated strategies for early literacy development. With teachers, we will use direct observations, self-reflection processes, and interviews to identify their implementation of effective early literacy teaching strategies. Child progress will be measured through an early literacy instrument. The project will inform teacher education and the preparation of teacher and parent resources for early literacy.",The University of Melbourne,A/Prof PM Brown; Dr E Care; Prof B Raban; Prof FW Rickards; Mr T O'Connell,Vic
LP0883439,2007,2008,Improving the Credibility of Greenhouse Gas Emissions Disclosures,"This research aims to improve the credibility of greenhouse gas (GHG) emissions disclosures. This is important given the recent focus on companies monitoring and reducing their GHG emissions as a way of mitigating climate change. It aims to ascertain the specific needs of preparers, assurance providers and users for these disclosures, gain an understanding of the extent and type of reporting and assurance and associated credibility of GHG emissions currently provided, and establish the forms of assurance that best help meet the needs of user groups in order to inform the development of an international assurance standard on GHG emissions.",The University of New South Wales,Prof R Simnett; Dr WJ Green,NSW
